,code,법정동명
637,1141010300,서울특별시 서대문구 합동
638,1141010400,서울특별시 서대문구 미근동
639,1141010500,서울특별시 서대문구 냉천동
640,1141010600,서울특별시 서대문구 천연동
641,1141010700,서울특별시 서대문구 옥천동
642,1141010800,서울특별시 서대문구 영천동
643,1141010900,서울특별시 서대문구 현저동
644,1141011000,서울특별시 서대문구 북아현동
645,1141011100,서울특별시 서대문구 홍제동
646,1141011200,서울특별시 서대문구 대현동
647,1141011300,서울특별시 서대문구 대신동
648,1141011400,서울특별시 서대문구 신촌동
649,1141011500,서울특별시 서대문구 봉원동
650,1141011600,서울특별시 서대문구 창천동
651,1141011700,서울특별시 서대문구 연희동
652,1141011800,서울특별시 서대문구 홍은동
653,1141011900,서울특별시 서대문구 북가좌동
654,1141012000,서울특별시 서대문구 남가좌동
655,1141090100,서울특별시 서대문구 충정로동
656,1141090200,서울특별시 서대문구 북아현1동
657,1141090300,서울특별시 서대문구 북아현2동
658,1141090400,서울특별시 서대문구 북아현3동
659,1141090500,서울특별시 서대문구 연희1동
660,1141090600,서울특별시 서대문구 연희2동
661,1141090700,서울특별시 서대문구 연희3동
662,1141090800,서울특별시 서대문구 홍제1동
663,1141090900,서울특별시 서대문구 홍제2동
664,1141091000,서울특별시 서대문구 홍제3동
665,1141091100,서울특별시 서대문구 홍제4동
666,1141091200,서울특별시 서대문구 홍은1동
667,1141091300,서울특별시 서대문구 홍은2동
668,1141091400,서울특별시 서대문구 홍은3동
669,1141091500,서울특별시 서대문구 남가좌1동
670,1141091600,서울특별시 서대문구 남가좌2동
671,1141091700,서울특별시 서대문구 북가좌1동
672,1141091800,서울특별시 서대문구 북가좌1동
673,1144000000,서울특별시 마포구
674,1144000100,서울특별시 마포구 연희동
675,1144000200,서울특별시 마포구 남가좌동
676,1144000300,서울특별시 마포구 수색동
677,1144000400,서울특별시 마포구 율도동
678,1144010100,서울특별시 마포구 아현동
679,1144010200,서울특별시 마포구 공덕동
680,1144010300,서울특별시 마포구 신공덕동
681,1144010400,서울특별시 마포구 도화동
682,1144010500,서울특별시 마포구 용강동
683,1144010600,서울특별시 마포구 토정동
684,1144010700,서울특별시 마포구 마포동
685,1144010800,서울특별시 마포구 대흥동
686,1144010900,서울특별시 마포구 염리동
687,1144011000,서울특별시 마포구 노고산동
688,1144011100,서울특별시 마포구 신수동
689,1144011200,서울특별시 마포구 현석동
690,1144011300,서울특별시 마포구 구수동
691,1144011400,서울특별시 마포구 창전동
692,1144011500,서울특별시 마포구 상수동
693,1144011600,서울특별시 마포구 하중동
694,1144011700,서울특별시 마포구 신정동
695,1144011800,서울특별시 마포구 당인동
696,1144011900,서울특별시 마포구 하수동
697,1144012000,서울특별시 마포구 서교동
698,1144012100,서울특별시 마포구 동교동
699,1144012200,서울특별시 마포구 합정동
700,1144012300,서울특별시 마포구 망원동
701,1144012400,서울특별시 마포구 연남동
702,1144012500,서울특별시 마포구 성산동
703,1144012600,서울특별시 마포구 중동
704,1144012700,서울특별시 마포구 상암동
705,1144090100,서울특별시 마포구 아현1동
706,1144090200,서울특별시 마포구 아현2동
707,1144090300,서울특별시 마포구 아현3동
708,1144090400,서울특별시 마포구 공덕1동
709,1144090500,서울특별시 마포구 공덕2동
710,1144090600,서울특별시 마포구 도화1동
711,1144090700,서울특별시 마포구 도화2동
712,1144090800,서울특별시 마포구 망원1동
713,1144090900,서울특별시 마포구 망원2동
714,1144091000,서울특별시 마포구 성산1동
715,1144091100,서울특별시 마포구 성산2동
716,1147000000,서울특별시 양천구
717,1147010100,서울특별시 양천구 신정동
718,1147010200,서울특별시 양천구 목동
719,1147010300,서울특별시 양천구 신월동
720,1147090100,서울특별시 양천구 목1동
721,1147090200,서울특별시 양천구 목2동
722,1147090300,서울특별시 양천구 목3동
723,1147090400,서울특별시 양천구 목4동
724,1147090500,서울특별시 양천구 목5동
725,1147090600,서울특별시 양천구 신월1동
726,1147090700,서울특별시 양천구 신월2동
727,1147090800,서울특별시 양천구 신월3동
728,1147090900,서울특별시 양천구 신월4동
729,1147091000,서울특별시 양천구 신월5동
730,1147091100,서울특별시 양천구 신월6동
731,1147091200,서울특별시 양천구 신정1동
732,1147091300,서울특별시 양천구 신정2동
733,1147091400,서울특별시 양천구 신정3동
734,1147091500,서울특별시 양천구 신정4동
735,1147091600,서울특별시 양천구 신정5동
736,1147091700,서울특별시 양천구 신정6동
737,1150000000,서울특별시 강서구
738,1150000100,서울특별시 강서구 신정동
739,1150000200,서울특별시 강서구 신월동
740,1150010100,서울특별시 강서구 염창동
741,1150010200,서울특별시 강서구 등촌동
742,1150010300,서울특별시 강서구 화곡동
743,1150010400,서울특별시 강서구 가양동
744,1150010500,서울특별시 강서구 마곡동
745,1150010600,서울특별시 강서구 내발산동
746,1150010700,서울특별시 강서구 외발산동
747,1150010800,서울특별시 강서구 공항동
748,1150010900,서울특별시 강서구 방화동
749,1150011000,서울특별시 강서구 개화동
750,1150011100,서울특별시 강서구 과해동
751,1150011200,서울특별시 강서구 오곡동
752,1150011300,서울특별시 강서구 오쇠동
753,1150011400,서울특별시 강서구 목동
754,1150090100,서울특별시 강서구 등촌1동
755,1150090200,서울특별시 강서구 등촌2동
756,1150090300,서울특별시 강서구 화곡1동
757,1150090400,서울특별시 강서구 화곡2동
758,1150090500,서울특별시 강서구 화곡3동
759,1150090600,서울특별시 강서구 화곡4동
760,1150090700,서울특별시 강서구 화곡5동
761,1150090800,서울특별시 강서구 화곡본동
762,1150090900,서울특별시 강서구 발산동
763,1150091000,서울특별시 강서구 방화1동
764,1150091100,서울특별시 강서구 방화2동
765,1153000000,서울특별시 구로구
766,1153010100,서울특별시 구로구 신도림동
767,1153010200,서울특별시 구로구 구로동
768,1153010300,서울특별시 구로구 가리봉동
769,1153010400,서울특별시 구로구 독산동
770,1153010500,서울특별시 구로구 시흥동
771,1153010600,서울특별시 구로구 고척동
772,1153010700,서울특별시 구로구 개봉동
773,1153010800,서울특별시 구로구 오류동
774,1153010900,서울특별시 구로구 궁동
775,1153011000,서울특별시 구로구 온수동
776,1153011100,서울특별시 구로구 천왕동
777,1153011200,서울특별시 구로구 항동
778,1153090100,서울특별시 구로구 구로1동
779,1153090200,서울특별시 구로구 구로2동
780,1153090300,서울특별시 구로구 구로3동
781,1153090400,서울특별시 구로구 구로4동
782,1153090500,서울특별시 구로구 구로5동
783,1153090600,서울특별시 구로구 구로6동
784,1153090700,서울특별시 구로구 가리봉1동
785,1153090800,서울특별시 구로구 가리봉2동
786,1153090900,서울특별시 구로구 가리봉3동
787,1153091000,서울특별시 구로구 독산1동
788,1153091100,서울특별시 구로구 독산2동
789,1153091200,서울특별시 구로구 독산3동
790,1153091300,서울특별시 구로구 독산4동
791,1153091400,서울특별시 구로구 독산본동
792,1153091500,서울특별시 구로구 시흥본동
793,1153091600,서울특별시 구로구 시흥1동
794,1153091700,서울특별시 구로구 시흥2동
795,1153091800,서울특별시 구로구 시흥3동
796,1153091900,서울특별시 구로구 시흥4동
797,1153092000,서울특별시 구로구 시흥5동
798,1153092100,서울특별시 구로구 고척1동
799,1153092200,서울특별시 구로구 고척2동
800,1153092300,서울특별시 구로구 개봉1동
801,1153092400,서울특별시 구로구 개봉2동
802,1153092500,서울특별시 구로구 개봉3동
803,1153092600,서울특별시 구로구 오류1동
804,1153092700,서울특별시 구로구 오류2동
805,1153092800,서울특별시 구로구 수궁동
806,1154500000,서울특별시 금천구
807,1154510100,서울특별시 금천구 가산동
808,1154510200,서울특별시 금천구 독산동
809,1154510300,서울특별시 금천구 시흥동
810,1156000000,서울특별시 영등포구
811,1156000100,서울특별시 영등포구 독산동
812,1156000200,서울특별시 영등포구 염창동
813,1156000300,서울특별시 영등포구 목동
814,1156000400,서울특별시 영등포구 등촌동
815,1156000500,서울특별시 영등포구 화곡동
816,1156000600,서울특별시 영등포구 신월동
817,1156000700,서울특별시 영등포구 마곡동
818,1156000800,서울특별시 영등포구 가양동
819,1156000900,서울특별시 영등포구 내발산동
820,1156001000,서울특별시 영등포구 외발산동
821,1156001100,서울특별시 영등포구 공항동
822,1156001200,서울특별시 영등포구 방화동
823,1156001300,서울특별시 영등포구 과해동
824,1156001400,서울특별시 영등포구 신정동
825,1156001500,서울특별시 영등포구 오곡동
826,1156001600,서울특별시 영등포구 오쇠동
827,1156001700,서울특별시 영등포구 구로동
828,1156001800,서울특별시 영등포구 가리봉동
829,1156001900,서울특별시 영등포구 시흥동
830,1156002000,서울특별시 영등포구 고척동
831,1156002100,서울특별시 영등포구 개봉동
832,1156002200,서울특별시 영등포구 오류동
833,1156002300,서울특별시 영등포구 궁동
834,1156002400,서울특별시 영등포구 온수동
835,1156002500,서울특별시 영등포구 천왕동
836,1156002600,서울특별시 영등포구 항동
837,1156002700,서울특별시 영등포구 신도림동
838,1156002800,서울특별시 영등포구 개화동
839,1156002900,서울특별시 영등포구 반포동
840,1156003000,서울특별시 영등포구 잠원동
841,1156003100,서울특별시 영등포구 서초동
842,1156003200,서울특별시 영등포구 양재동
843,1156003300,서울특별시 영등포구 우면동
844,1156003400,서울특별시 영등포구 원지동
845,1156003500,서울특별시 영등포구 노량진동
846,1156003600,서울특별시 영등포구 상도동
847,1156003700,서울특별시 영등포구 상도제1동
848,1156003800,서울특별시 영등포구 봉천동
849,1156003900,서울특별시 영등포구 본동
850,1156004000,서울특별시 영등포구 흑석동
851,1156004100,서울특별시 영등포구 동작동
852,1156004200,서울특별시 영등포구 사당동
853,1156004300,서울특별시 영등포구 방배동
854,1156004400,서울특별시 영등포구 신림동
855,1156004500,서울특별시 영등포구 대방동
856,1156004600,서울특별시 영등포구 신대방동
857,1156004700,서울특별시 영등포구 양평동
858,1156010100,서울특별시 영등포구 영등포동
859,1156010200,서울특별시 영등포구 영등포동1가
860,1156010300,서울특별시 영등포구 영등포동2가
861,1156010400,서울특별시 영등포구 영등포동3가
862,1156010500,서울특별시 영등포구 영등포동4가
863,1156010600,서울특별시 영등포구 영등포동5가
864,1156010700,서울특별시 영등포구 영등포동6가
865,1156010800,서울특별시 영등포구 영등포동7가
